,news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
0,https://www.youtube.com/watch?v=dJLdxaKSPiQ,https://cdn.snapi.dev/images/v1/w/e/tesla-stock-climbs-after-elon-musk-tweets-200k-referring-to-cybertruck-orders.jpg,Tesla stock climbs after Elon Musk tweets 200K referring to cybertruck orders,Yahoo Finance's Zack Guzman and Brian Cheung  discuss the unveiling of the Tesla truck and what it means for the company.,Yahoo Finance,"Mon, 25 Nov 2019 15:00:36 -0500",['CEO'],Positive,Video,['TSLA']
1,https://www.fool.com/news/2019/11/25/tesla-stock-rises-after-cybertruck-orders-surpass.aspx,https://cdn.snapi.dev/images/v1/d/t/shutterstock-496664848jpgquality90stripall.jpg,"Tesla Stock Rises After Cybertruck Orders Surpass 200,000","Despite a widely panned unveiling, Elon Musk says preorders of the electronic pickup truck are soaring.",The Motley Fool,"Mon, 25 Nov 2019 15:00:00 -0500",[],Positive,Article,['TSLA']
2,https://www.fool.com/investing/2019/11/25/tesla-racks-up-200000-cybertruck-reservations.aspx,https://cdn.snapi.dev/images/v1/f/a/tesla-15.jpg,"Tesla Racks Up 200,000 Cybertruck Reservations",Is the new fully electric truck a hit after all?,The Motley Fool,"Mon, 25 Nov 2019 14:31:00 -0500",[],Positive,Article,['TSLA']
3,https://www.etftrends.com/innovative-etfs-channel/tesla-snafu-creates-a-buzz-at-product-launch/,https://cdn.snapi.dev/images/v1/f/r/0x600-39.jpg,Tesla Snafu Creates A Buzz At Product Launch,"In what was one of the more incredulous product launches to date, Tesla debuted its $39,900 Cybertruck pickup this week. After explaining some technical specifications and smacking the truck’s door with a sledge hammer, company Chief Executive Officer, Elon Musk, asked an onstage companion (Tesla’s lead designer, Franz von Holzhausen) to assist in demonstrating the strength of [.",ETF Trends,"Mon, 25 Nov 2019 12:10:26 -0500",[],Positive,Article,['TSLA']
4,https://investorplace.com/2019/11/flawed-bull-case-invest-tsla-stock/,https://cdn.snapi.dev/images/v1/u/h/tes23.jpg,Flawed Bull Case Shows You Can’t Invest in Tesla Stock,"Tesla stock remains volatile, its profitability precarious. It's on a high now, but could quickly crash back to a low.",InvestorPlace,"Mon, 25 Nov 2019 11:36:06 -0500",[],Neutral,Article,['TSLA']
5,https://nypost.com/2019/11/25/tesla-stock-jumps-after-elon-musk-claims-200k-cybertruck-orders/,https://cdn.snapi.dev/images/v1/k/z/105924582-1558438127923gettyimages-1078753190.jpeg,Tesla stock jumps after Elon Musk claims 200K Cybertruck orders,"Tesla shares rose 4 percent on Monday after Chief Executive Officer Elon Musk tweeted over the weekend that the company had already received 200,000 orders for its futuristic Cybertruck pickup. The new truck, made of stainless steel used in rockets and priced at $39,000 and above, failed to impress Wall Street last week after its.",New York Post,"Mon, 25 Nov 2019 11:32:18 -0500",['CEO'],Positive,Article,['TSLA']
6,https://www.etftrends.com/equity-etf-channel/elon-musk-tesla-cybertruck-receives-200000-orders/,https://cdn.snapi.dev/images/v1/s/4/m02d20190613t2i1397473384rlynxnpef5c1ftw640.jpg,"Elon Musk: Tesla Cybertruck Received Almost 200,000 Orders","Hate it or love it, the polarizing Tesla Cybertruck already has almost 200,000 orders according to Tesla CEO Elon Musk. The unveiling of the Cybertruck drew heavy skepticism from Wall Street as analysts wondered whether the radical design of the truck would actually garner interest from current and prospective truck owners.",ETF Trends,"Mon, 25 Nov 2019 10:40:31 -0500",['CEO'],Positive,Article,['TSLA']
7,https://www.youtube.com/watch?v=2jsRcA33V7o,https://cdn.snapi.dev/images/v1/m/q/cramer-im-now-a-bull-on-tesla-because-twitter.jpg,Cramer: I'm now a bull on Tesla because Twitter,Tesla CEO Elon Musk is touting the pre-order numbers for the Cybertruck.,CNBC Television,"Mon, 25 Nov 2019 10:12:45 -0500",['cramer'],Positive,Video,['TSLA']
8,https://www.youtube.com/watch?v=MbSJki2ro8Y,https://cdn.snapi.dev/images/v1/m/q/tesla-ceo-elon-musk-there-have-been-200000-cybertruck-reservations.jpg,"Tesla CEO Elon Musk: There have been 200,000 Cybertruck reservations","CNBC's Phil LeBeau joins ""Squawk Box"" with the follow-up details of the Tesla Cybertruck release as CEO Elon Tusk touts the cars pre-order numbers.",CNBC Television,"Mon, 25 Nov 2019 09:34:40 -0500","['CEO', 'product']",Positive,Video,['TSLA']
9,https://investorplace.com/2019/11/mondays-vital-data-disney-tesla-and-uber/,https://cdn.snapi.dev/images/v1/n/s/4srj-7.jpg,"Monday’s Vital Data: Disney, Tesla and Uber","Options trading was buzzing in Disney, Tesla and Uber stock on Friday. Here are the metrics that matter moving forward.",InvestorPlace,"Mon, 25 Nov 2019 09:34:17 -0500",[],Neutral,Article,"['DIS', 'UBER', 'TSLA']"
10,https://www.reuters.com/article/us-tesla-orders/tesla-shares-rise-as-musk-says-cybertruck-orders-hit-200000-idUSKBN1XZ1OZ,https://cdn.snapi.dev/images/v1/y/m/ts33.jpg,"Tesla shares rise as Musk says Cybertruck orders hit 200,000","Tesla Inc shares rose 4% on Monday after Chief Executive Officer Elon Musk tweeted over the weekend that the company had already received 200,000 orders for its futuristic Cybertruck pickup.",Reuters,"Mon, 25 Nov 2019 09:22:08 -0500",[],Positive,Article,['TSLA']
11,https://www.forbes.com/sites/sergeiklebnikov/2019/11/25/tesla-cybertruck-hits-200000-orders-just-days-after-botched-launch/,https://cdn.snapi.dev/images/v1/g/e/gettyimages-187005526jpgw600.jpg,"Tesla Cybertruck Hits 200,000 Orders Just Days After Botched Launch","Customers are interested, despite the truck’s terrible debut.",Forbes,"Mon, 25 Nov 2019 09:05:07 -0500",['product'],Positive,Article,['TSLA']
12,https://www.zacks.com/stock/news/636787/electric-pickup-race-gathers-steam-what-you-need-to-know,https://cdn.snapi.dev/images/v1/8/3/839.jpg,Electric Pickup Race Gathers Steam: What You Need to Know,"While the long-awaited Tesla (TSLA) electric truck is getting a lot of attention, it isn't just this company that will hog the spotlight in the electric pickup market.",Zacks Investment Research,"Mon, 25 Nov 2019 09:01:00 -0500",['product'],Neutral,Article,"['AMZN', 'F', 'GM', 'TSLA']"
13,https://www.fastcompany.com/90435758/ordering-a-tesla-cybertruck-heres-what-to-know-first,https://cdn.snapi.dev/images/v1/x/s/xswdwwd-1.jpg,Ordering a Tesla Cybertruck? Here’s what to know first,It might look different than the one shown onstage last week.,Fast Company,"Mon, 25 Nov 2019 08:05:57 -0500",['product'],Neutral,Article,['TSLA']
14,https://www.benzinga.com/news/19/11/14872884/teslas-cybertruck-reaches-200-000-preorders,https://cdn.snapi.dev/images/v1/1/4/14teelca-1.jpg,"Tesla's Cybertruck Reaches 200,000 Preorders","Tesla Inc (NASDAQ: TSLA) Cybertruck truck has reached 200,000 online preorders. The number had increased by 13,000 orders in just six hours.",Benzinga,"Mon, 25 Nov 2019 01:41:55 -0500",['product'],Positive,Article,['TSLA']
15,https://www.reuters.com/article/us-tesla-truck-orders/musk-suggests-tesla-has-200000-orders-for-cybertruck-idUSKBN1XZ0G7,https://cdn.snapi.dev/images/v1/m/0/m02d20191125t2i1456442700rlynxmpefao0i5w640.jpg,"Musk suggests Tesla has 200,000 orders for Cybertruck","Tesla Inc  Chief Executive Officer Elon Musk indicated in a tweet on Sunday that the electric carmaker received  200,000 orders for its electric pickup truck within three days of its launch.",Reuters,"Mon, 25 Nov 2019 01:18:38 -0500",['product'],Positive,Article,['TSLA']
16,https://nypost.com/2019/11/23/elon-musks-net-worth-drops-768m-after-cybertruck-fail/,https://cdn.snapi.dev/images/v1/e/l/eloncybertruckjpgquality90stripall.jpg,Elon Musk’s net worth drops $768M after Cybertruck fail,It was a $768 million mistake. A day after an ill-fated demonstration of his futuristic Cybertruck — a pickup that was supposed to be indestructible — Tesla CEO and founder Elon Musk’s net worth faced a massive drop.,New York Post,"Sat, 23 Nov 2019 19:06:28 -0500",['CEO'],Negative,Article,['TSLA']
17,https://www.fool.com/investing/2019/11/23/everything-you-should-know-about-teslas-cybertruck.aspx,https://cdn.snapi.dev/images/v1/h/x/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5210432ftesla-model-s.jpg,Everything You Should Know About Tesla's Cybertruck,It's polarizing. But its specs are impressive.,The Motley Fool,"Sat, 23 Nov 2019 17:16:00 -0500",['product'],Neutral,Article,['TSLA']
18,https://www.cnn.com/2019/11/23/cars/cybertruck-tesla-preorders/index.html,https://cdn.snapi.dev/images/v1/s/f/sfew23333-1.jpg,"Elon Musk says Tesla has received 146,000 orders for the Cybertruck since its reveal","Elon Musk's reimagined electric version of the pickup truck, the Cybertruck, has captured some internet attention and sales. The billionaire tweeted Saturday that 146,000 orders of the futuristic vehicle are in so far, just two days after it was unveiled to a mixed response.",CNN Business,"Sat, 23 Nov 2019 17:08:24 -0500",['CEO'],Neutral,Article,['TSLA']
19,https://techcrunch.com/2019/11/23/tesla-cybertruck-reservations-hit-146000/,https://cdn.snapi.dev/images/v1/t/e/tesla-cyber-truck-stagejpgw711.jpg,"Tesla Cybertruck reservations hit 146,000","Tesla has received 146,000 reservations to order the Tesla Cybertruck, pulling in some $14.6 million in deposits just two days after the company’s CEO Elon Musk unveiled the futuristic and angled vehicle. Reservations require a $100 refundable deposit.",TechCrunch,"Sat, 23 Nov 2019 16:27:47 -0500",['product'],Positive,Article,['TSLA']
20,https://www.reuters.com/article/us-tesla-truck-orders/elon-musk-about-150000-orders-thus-far-for-tesla-cybertruck-idUSKBN1XX0O7,https://cdn.snapi.dev/images/v1/f/l/flkcdew2dff-1.jpg,"Elon Musk: About 150,000 orders thus far for Tesla Cybertruck","Tesla Inc  Chief Executive Elon Musk said on Saturday that there have been about 150,000 orders thus far for the electric carmaker's Cybertruck, which was unveiled on Friday.",Reuters,"Sat, 23 Nov 2019 16:26:30 -0500","['CEO', 'product']",Positive,Article,['TSLA']
21,https://www.cnbc.com/2019/11/23/elon-musk-says-tesla-has-received-146000-orders-for-its-cybertruck.html,https://cdn.snapi.dev/images/v1/t/e/tes23.jpg,"Elon Musk says Tesla has received 146,000 orders for its Cybertruck","Tesla unveiled the new futuristic pickup truck at a promotional event in Los Angeles last Thursday. The vehicle represents a big metallic trapezoid and will start at $39,900.",CNBC,"Sat, 23 Nov 2019 16:09:00 -0500","['CEO', 'product']",Positive,Article,['TSLA']
22,https://www.cnbc.com/2019/11/23/teslas-plan-to-leave-auto-industry-behind-on-in-car-entertainment.html,https://cdn.snapi.dev/images/v1/1/0/101549704-187006082.jpg,Tesla's plan to leave the auto industry behind on in-car infotainment,"Tesla CEO Elon Musk says the electric car maker's infotainment system is leaving other car makers in the dust, but big U.S. auto companies like Ford and GM are getting more serious about in-car display and technology partners like Apple and Google.",CNBC,"Sat, 23 Nov 2019 10:30:00 -0500",['product'],Positive,Article,['TSLA']
23,https://www.fastcompany.com/90435100/elon-musks-chaotic-business-strategy-for-tesla-is-actually-brilliant,https://cdn.snapi.dev/images/v1/p/-/p-1-elon-musk-marketing-strat-1.jpg,Elon Musk’s chaotic business strategy for Tesla is actually brilliant,"I interviewed Elon Musk as part of my research. Here’s why I think his strategy, despite its many risks, could be a winner.",Fast Company,"Sat, 23 Nov 2019 09:00:33 -0500",['CEO'],Positive,Article,['TSLA']
24,https://www.youtube.com/watch?v=O3khMfmXmEE,https://cdn.snapi.dev/images/v1/m/q/munster-says-tesla-cybertruck-launch-was-painful-to-watch.jpg,Munster Says Tesla Cybertruck Launch Was 'Painful to Watch',"Tesla Inc. Chief Executive Officer Elon Musk took to the stage late Thursday to show off his new electric pickup truck. But things didn't go smoothly when the glass broke on the Cybertruck. Ed Ludlow was there and reports on ""Bloomberg Technology.""",Bloomberg Technology,"Fri, 22 Nov 2019 19:41:28 -0500",[],Negative,Video,['TSLA']
25,https://www.theguardian.com/technology/2019/nov/22/elon-musk-net-worth-tesla-cybertruck,https://cdn.snapi.dev/images/v1/1/0/105797044-1556035025463previewjpgv1556035077.jpg,Elon Musk's net worth plunges $768m in a day after cybertruck fiasco,Tesla’s chief designer smashed the vehicle’s windows in an attempt to demonstrate their toughness.,The Guardian,"Fri, 22 Nov 2019 19:35:30 -0500",['CEO'],Negative,Article,['TSLA']
26,https://www.youtube.com/watch?v=aIsPgs7jD7Y,https://cdn.snapi.dev/images/v1/j/p/tesla-stock-slumps-after-cybertruck-reveal.jpg,Tesla stock slumps after cybertruck reveal,Yahoo Finance's Melody Hahm reports on the stock market's reaction to the Tesla pickup reveal.,Yahoo Finance,"Fri, 22 Nov 2019 18:52:21 -0500",[],Negative,Video,['TSLA']
27,https://www.youtube.com/watch?v=NRydc2J7m3Q,https://cdn.snapi.dev/images/v1/m/q/tesla-unveils-its-new-cybertruck-with-a-smashing-debut.jpg,Tesla unveils its new Cybertruck with a 'smashing' debut,CNBC's Phil LeBeau reports on Tesla's less-than-completely successful introduction of its new Cybertruck.,CNBC Television,"Fri, 22 Nov 2019 17:50:57 -0500",[],Positive,Video,['TSLA']
28,https://www.cnbc.com/2019/11/22/tesla-stock-down-6percent-after-cybertruck-flubcramer-others-react.html,https://cdn.snapi.dev/images/v1/t/e/tesla-truck-2jpgw711.jpg,Tesla falls more than 6% after Cybertruck flub—Cramer and other pros talk prospects,"Tesla shares dropped Friday following Wall Street's mixed reaction to the reveal of its new electric Cybertruck, but experts see some potential positives in the new model.",CNBC,"Fri, 22 Nov 2019 16:29:00 -0500",[],Negative,Article,['TSLA']
29,https://www.youtube.com/watch?v=gK2vFTg_ORU,https://cdn.snapi.dev/images/v1/9/u/191121212606-tesla-cybertruck-super-169.jpg,Tesla's cybertruck has unique and futuristic design: analyst,"Jed Dorsheimer, Managing Director at Canaccord Genuity Group Inc.",CNBC Television,"Fri, 22 Nov 2019 16:21:05 -0500",['product'],Positive,Video,['TSLA']
30,https://www.youtube.com/watch?v=x7x2CvYnSiU,https://cdn.snapi.dev/images/v1/x/s/xswdwwd-1.jpg,Tesla's new Cybertruck seemed incomplete: Kelly Blue Book's Muzio,"Kelly Blue Book's Micah Muzio and CNBC's Phil LeBeau discuss the new Tesla Cybertruck, which has been hit with mixed reviews.",CNBC Television,"Fri, 22 Nov 2019 15:59:49 -0500",['product'],Negative,Video,['TSLA']
31,https://investorplace.com/2019/11/4-top-stock-trades-for-monday-gps-tsla-splk-sjm/,https://cdn.snapi.dev/images/v1/q/g/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5250732fgettyimages-933052786jpgw700opresize.jpg,"4 Top Stock Trades for Monday: GPS, TSLA, SPLK, SJM","J.M. Smucker, Splunk, Tesla and Gap stock were our top stock trades from Friday. Here's a look at the charts right now.",InvestorPlace,"Fri, 22 Nov 2019 15:54:32 -0500",[],Positive,Article,"['TSLA', 'GPS', 'SJM', 'SPLK']"
32,https://www.cnbc.com/2019/11/22/tesla-cybertruck-5-important-questions-about-the-polarizing-ev.html,https://cdn.snapi.dev/images/v1/1/0/106259845-1574398678654cybertruck-onroad.jpg,Tesla Cybertruck: 5 important questions about the polarizing EV,"Tesla's Cybertruck pickup made its global debut Thursday night to roaring cheers, some criticism and sighs of relief from Detroit automakers.",CNBC,"Fri, 22 Nov 2019 15:21:00 -0500",['product'],Neutral,Article,['TSLA']
33,https://www.investors.com/news/technology/tesla-stock-drops-cybertrucks-debut-delights-confuses/,https://cdn.snapi.dev/images/v1/v/x/498.jpg,Tesla Stock Drops As Cybertruck's Shattering Debut Delights And Confuses,"Tesla stock dropped Friday, following the unveiling of its high-tech ""Cybertruck"" that cheered Tesla fans but caused some head scratching by Wall Street analysts over its bizarre design.
The post Tesla Stock Drops As Cybertruck's Shattering Debut Delights And Confuses appeared first on Investor's Business Daily.",Investors Business Daily,"Fri, 22 Nov 2019 15:00:28 -0500",[],Negative,Article,['TSLA']
34,https://seekingalpha.com/article/4308690-teslas-new-pickup-ugly-sell-also-week-end-rally-pattern-holding-weakly,https://cdn.snapi.dev/images/v1/t/s/tsl23ea-1.jpg,"Tesla's New Pickup Is Ugly, Sell; Also Week-End Rally Pattern Holding But Weakly","Tesla's New Pickup Is Ugly, Sell; Also Week-End Rally Pattern Holding But Weakly",Seeking Alpha,"Fri, 22 Nov 2019 14:50:53 -0500",[],Negative,Article,['TSLA']
35,https://www.benzinga.com/news/19/11/14868553/why-tesla-shorts-cant-stop-wont-stop,https://cdn.snapi.dev/images/v1/t/e/tesla-19.jpg,"Why Tesla Shorts Can't Stop, Won't Stop",Tesla Inc (NASDAQ: TSLA) shares were in the red Friday after the electric vehicle manufacturer unveiled its highly anticipated Cybertruck the prior evening.,Benzinga,"Fri, 22 Nov 2019 14:36:45 -0500",[],Negative,Article,['TSLA']
