,news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
0,https://www.cnbc.com/2019/06/27/what-billionaire-elon-musk-says-hell-do-on-his-june-28-birthday.html,https://cdn.snapi.dev/images/v1/2/v/tes6-2.jpg,What billionaire Elon Musk says he'll be doing on his 48th birthday on Friday,"Billionaire SpaceX and Tesla boss Elon Musk Elon Musk can certainly afford to throw himself a swanky birthday party, but according to Musk, that's not what he'll be doing on Friday.",CNBC,"Fri, 28 Jun 2019 08:30:00 -0400",['CEO'],Neutral,Article,['TSLA']
1,https://www.benzinga.com/news/19/06/14000498/how-is-elon-musk-spending-his-birthday-working,https://cdn.snapi.dev/images/v1/d/m/105773439-1551717349171rtx6p9uc530x298.jpg,How Is Elon Musk Spending His Birthday? Working,"What do multi-billionaires do on their birthday? Some might celebrate over a dinner with friends and family, but Tesla Inc (NASDAQ: TSLA) CEO Elon Musk will be working.",Benzinga,"Fri, 28 Jun 2019 08:04:01 -0400",['CEO'],Neutral,Article,['TSLA']
2,https://www.investopedia.com/5-stocks-with-biggest-upside-on-a-u-s-china-trade-deal-4691613,https://cdn.snapi.dev/images/v1/4/t/4truch.jpg,5 Stocks With Biggest Upside on a U.S.-China Trade Deal,These big name companies are also the most at risk if a deal falls through or disappoints.,Investopedia,"Fri, 28 Jun 2019 05:07:00 -0400",[],Positive,Article,"['AOS', 'CAT', 'NKE', 'TSLA']"
3,https://www.reuters.com/article/us-tesla-china-safety/tesla-said-single-battery-module-caused-car-fire-in-shanghai-idUSKCN1TT154,https://cdn.snapi.dev/images/v1/w/y/tes23-2.jpg,Tesla said single battery module caused car fire in Shanghai,Electric vehicle (EV) maker Tesla Inc  said on Friday that it has found no systematic flaws in its vehicles following investigation of a vehicle that caught fire in Shanghai.,Reuters,"Fri, 28 Jun 2019 05:01:59 -0400",[],Negative,Article,['TSLA']
4,https://www.youtube.com/watch?v=tC5PNtPeEhE,https://cdn.snapi.dev/images/v1/t/e/te2-7.jpg,Self-Driving Showdown: 3 Trades,"The ""Fast Money"" traders talk auto stocks ahead of Tesla reporting production and delivery numbers tomorrow",CNBC Television,"Thu, 27 Jun 2019 19:08:59 -0400",[],Positive,Video,"['F', 'GM', 'TSLA']"
5,https://www.youtube.com/watch?v=bjSUqD72AIs,https://cdn.snapi.dev/images/v1/s/e/self72.jpg,ARK Invest's Tasha Keeney on the self-driving car showdown,"Tasha Keeney, ARK Invest analyst, discusses the self-driving car industry and which company might come out on top.",CNBC Television,"Thu, 27 Jun 2019 18:24:07 -0400",[],Positive,Video,"['GM', 'GOOG', 'GOOGL', 'TM', 'TSLA']"
6,https://www.zacks.com/stock/news/435162/tesla-tsla-faces-difficulty-to-reach-delivery-target-for-q2,https://cdn.snapi.dev/images/v1/m/w/tesla-model-3-8jpgw600.jpg,Tesla (TSLA) Faces Difficulty to Reach Delivery Target for Q2,"In first-quarter 2019, Tesla's (TSLA) vehicle production and delivery numbers witness sequential declines of 10.9% and 31%, respectively.",Zacks Investment Research,"Thu, 27 Jun 2019 17:47:00 -0400",['earnings'],Negative,Article,['TSLA']
7,https://www.youtube.com/watch?v=FjLIh33BMZM,https://cdn.snapi.dev/images/v1/5/b/tesla-is-quietly-developing-its-own-ev-battery-cells.jpg,Tesla is quietly developing its own EV battery cells,"Tesla has powered its electric cars using Panasonic's battery cells for years, but it may ready for a greater degree of independence going forward.",Engadget,"Thu, 27 Jun 2019 14:26:05 -0400",['product'],Positive,Video,['TSLA']
8,https://www.investors.com/news/technology/tesla-stock-vehicle-deliveries/,https://cdn.snapi.dev/images/v1/z/7/105773926-1551733568737model-3-red-driving-sunset1910x1000.jpg,Tesla Faces Key Test With Upcoming Announcement On Deliveries,"Wall Street analysts are having a rough time determining the value for Tesla stock. Much of that, for now, hinges on profitability and how many vehicles it delivers in the second quarter.",Investors Business Daily,"Thu, 27 Jun 2019 10:28:38 -0400",[],Neutral,Article,['TSLA']
9,https://www.benzinga.com/analyst-ratings/analyst-color/19/06/13993296/credit-suisse-initiates-tesla-at-underperform-says-company-compares-most-appropriat,https://cdn.snapi.dev/images/v1/c/r/tesla-1738969-1280-79.jpg,"Credit Suisse Initiates Tesla At Underperform, Says Company Compares 'Most Appropriately' To Volkswagen",Another analyst has initiated bearish coverage on Tesla Inc (NASDAQ: TSLA). The Analyst Credit Suisse analyst Dan Levy initiated coverage of Tesla with an Underperform rating and $189 price target.,Benzinga,"Thu, 27 Jun 2019 09:23:36 -0400",[],Positive,Article,['TSLA']
