,news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
0,https://www.cnbc.com/2019/10/24/shorts-betting-against-tesla-lose-more-than-1point4-billion-in-single-day.html,https://cdn.snapi.dev/images/v1/h/b/105520081-1540159761973muskteslathumb600x337.jpg,Shorts betting against Tesla lose more than $1 billion in single day as stock surges,"Tesla popped 16.5% Thursday, meaning short sellers betting against the stock are on track for $1.4 billion in mark-to-market losses.",CNBC,"Thu, 24 Oct 2019 11:18:00 -0400",[],Positive,Article,['TSLA']
1,https://www.youtube.com/watch?v=j1shb-goQfw,https://cdn.snapi.dev/images/v1/i/8/pierre-ferragu-no-competitor-comes-close-to-teslas-model-s.jpg,Pierre Ferragu: No competitor comes close to Tesla's Model S,"Catherine Wood, CEO of ARK Invest, and Pierre Ferragu, New Street Research analyst, join ""Squawk on the Street"" to discuss Tesla's beat on earnings and turn to profit.",CNBC Television,"Thu, 24 Oct 2019 11:01:01 -0400",[],Neutral,Video,['TSLA']
2,https://www.zacks.com/stock/news/582332/tesla-surges-on-return-to-profitability-etfs-to-ride,https://cdn.snapi.dev/images/v1/f/d/m02d20190521t2i1389388770rlynxnpef4k0q5w640.jpg,Tesla Surges on Return to Profitability: ETFs to Ride,Tesla Motors spread optimism among investors after reporting a surprise profit in the third quarter of 2019.,Zacks Investment Research,"Thu, 24 Oct 2019 11:00:00 -0400",[],Positive,Article,['TSLA']
3,https://www.benzinga.com/news/earnings/19/10/14653933/tesla-has-finally-found-its-way-to-profitability-crushing-wall-street-estimates,https://cdn.snapi.dev/images/v1/q/p/tes6-2.jpg,"Tesla Has Finally Found Its Way To Profitability, Crushing Wall Street Estimates","Tesla Inc (NASDAQ: TSLA) stock has been on a roll since late August, going up nearly 20%.",Benzinga,"Thu, 24 Oct 2019 10:31:31 -0400",[],Positive,Article,['TSLA']
4,https://www.youtube.com/watch?v=Vrtt231qOnE,https://cdn.snapi.dev/images/v1/s/t/stdn2df-1.jpg,Tesla 'Very much pulled a rabbit out of a hat in this quarter',"Tesla shares shocked Wall Street with a return to profitability, CFRA Senior Equity Research Analyst Garrett Nelson discusses the sustainability of Tesla's earnings.",Yahoo Finance,"Thu, 24 Oct 2019 10:21:23 -0400",['earnings'],Neutral,Video,['TSLA']
5,https://news.sky.com/story/tesla-model-s-doors-wouldnt-unlock-as-driver-burned-to-death-inside-lawsuit-alleges-11843996,https://cdn.snapi.dev/images/v1/n/x/tes23.jpg,'Tesla doors wouldn't unlock' as driver burned to death,"A doctor in Florida burned to death because the battery in his Tesla burst into flames and the car's futuristic door handles wouldn't allow a police officer to rescue him, according to a legal complaint.",Skynews,"Thu, 24 Oct 2019 10:16:00 -0400",[],Negative,Article,['TSLA']
6,https://www.benzinga.com/analyst-ratings/analyst-color/19/10/14654007/the-tesla-surge-early-reaction-jefferies-says-to-hold-off-on-celebrating-horwitz-sa,https://cdn.snapi.dev/images/v1/d/o/dow2133-1.jpg,"The Tesla Surge Early Reaction: Jefferies Says To Hold Off On Celebrating, Horwitz Says To Sell While Stock Higher",Electric automaker Tesla Inc (NASDAQ: TSLA) surprised investors with an unexpected third-quarter profit Wednesday afternoon.,Benzinga,"Thu, 24 Oct 2019 10:01:30 -0400",[],Negative,Article,['TSLA']
7,https://investorplace.com/2019/10/tesla-stock-is-ready-to-break-out-after-quarterly-profits-surprise/,https://cdn.snapi.dev/images/v1/s/l/t6s.jpg,Tesla Stock Is Ready to Break Out After Quarterly Profits Surprise,"Shorts are getting squeezed following the strong quarterly report from Tesla. With two strong catalysts ahead, expect more upside.",InvestorPlace,"Thu, 24 Oct 2019 09:51:10 -0400",['earnings'],Positive,Article,['TSLA']
8,https://www.forbes.com/sites/lisettevoytko/2019/10/24/lawsuit-alleges-tesla-door-handles-stopped-working-after-fiery-crash/,https://cdn.snapi.dev/images/v1/z/j/0x600-17.jpg,Lawsuit Alleges Tesla Door Handles Stopped Working After Fiery Crash,"Omar Awan’s leased Model S crashed February 24 when it careened off-road in Davie, FL, and hit trees before sparking a fire.",Forbes,"Thu, 24 Oct 2019 09:21:14 -0400",[],Negative,Article,['TSLA']
9,https://247wallst.com/autos/2019/10/24/can-tesla-keep-cutting-costs-to-post-profits/,https://cdn.snapi.dev/images/v1/n/u/m02d20190613t2i1397473384rlynxnpef5c1ftw640.jpg,Can Tesla Keep Cutting Costs to Post Profits?,Tesla Inc. (NASDAQ: TSLA) reported third-quarter 2019 earnings after markets closed on Wednesday.,24/7 Wall Street,"Thu, 24 Oct 2019 09:15:57 -0400",[],Positive,Article,['TSLA']
10,https://www.zacks.com/stock/news/582076/tesla-tsla-beats-on-q3-earnings-misses-revenue-estimates,https://cdn.snapi.dev/images/v1/v/x/shutterstock-496664848jpgquality90stripall.jpg,"Tesla (TSLA) Beats on Q3 Earnings, Misses Revenue Estimates",Tesla (TSLA) Q3 earnings beat the Zacks Consensus Estimate on the back of continued volume growth and cost control.,Zacks Investment Research,"Thu, 24 Oct 2019 09:12:00 -0400",['earnings'],Neutral,Article,['TSLA']
11,https://www.youtube.com/watch?v=LoW3Leu_HgY,https://cdn.snapi.dev/images/v1/c/d/tesla-may-run-into-cultural-issues-at-shanghai-factory-analyst-says.jpg,"Tesla may run into cultural issues at Shanghai factory, analyst says",Tesla shares soared following its third-quarter earnings report.,CNBC Television,"Thu, 24 Oct 2019 09:02:23 -0400",[],Negative,Video,['TSLA']
12,https://www.youtube.com/watch?v=2PoGPuHUuJ4,https://cdn.snapi.dev/images/v1/o/r/orekwm24-1.jpg,"Tesla Had a 'Great Quarter,' Tigress Financial CIO Says","van Feinseth, chief investment officer of Tigress Financial Partners, talks about Tesla Inc.'s results and outlook. Tesla surged in late trading after the electric-car maker reined in expenses and posted its first profit in almost a year. Feinseth speaks with Shery Ahn and Haidi Stroud-Watts on ""Bloomberg Daybreak: Australia.""",Bloomberg Technology,"Thu, 24 Oct 2019 08:59:06 -0400",['earnings'],Positive,Video,['TSLA']
13,https://www.reuters.com/article/us-tesla-stock/tesla-shares-bonds-jump-after-surprise-third-quarter-profit-idUSKBN1X31NG,https://cdn.snapi.dev/images/v1/d/z/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5184112ftesla-software-update-betx0ej.png,"Tesla shares, bonds jump after surprise third quarter profit",Tesla Inc shares soared on Thursday after the electric carmaker surprised Wall Street by delivering on Chief Executive Officer Elon Musk's promise of a profit in the third quarter even as doubts remained over its long-term prospects.,Reuters,"Thu, 24 Oct 2019 08:47:25 -0400",['earnings'],Positive,Article,['TSLA']
14,https://www.cnbc.com/2019/10/24/teslas-stock-is-surging-but-some-analysts-found-real-problems-with-its-earnings-report.html,https://cdn.snapi.dev/images/v1/a/m/105867814-1556076647937gettyimages-1129556839530x298.jpeg,Tesla's stock is surging but some analysts found real problems with its earnings report,"Shares of Tesla are surging after the company reported a surprise profit, but a closer look at the numbers may suggest a cause for concern.",CNBC,"Thu, 24 Oct 2019 08:23:00 -0400",['earnings'],Neutral,Article,['TSLA']
15,https://www.cnn.com/2019/10/24/tech/tesla-gigafactory-china-europe/index.html,https://cdn.snapi.dev/images/v1/t/e/tewnw2-1.jpg,Tesla has just started making cars in China. Europe could be next,Tesla CEO Elon Musk is pushing ahead with global expansion plans after beating his deadline to start making cars in China.,CNN Business,"Thu, 24 Oct 2019 08:15:28 -0400",[],Neutral,Article,['TSLA']
16,https://www.cnbc.com/2019/10/24/tesla-stock-heads-for-biggest-pop-in-6-years-after-third-quarter-earnings.html,https://cdn.snapi.dev/images/v1/x/9/tes3-2.jpg,"Tesla shares pop the most in 6 years after earnings show its building cash, boosting margins",Tesla turned in an unexpectedly profitably third-quarter and better than anticipated progress on its Shanghai factory.,CNBC,"Thu, 24 Oct 2019 07:53:00 -0400",['earnings'],Positive,Article,['TSLA']
17,https://seekingalpha.com/article/4298514-teslas-surprise-profit-conceals-deteriorating-fundamentals,https://cdn.snapi.dev/images/v1/9/k/105768194-1551392963710gettyimages-1124905488jpegv1557162653.jpg,Tesla's Surprise Profit Conceals Deteriorating Fundamentals,"On Oct. 23, Tesla reported a surprise profit for the third quarter of 2019.",Seeking Alpha,"Thu, 24 Oct 2019 07:36:03 -0400",[],Neutral,Article,['TSLA']
18,https://www.cnn.com/2019/10/24/investing/premarket-stocks-trading/index.html,https://cdn.snapi.dev/images/v1/i/o/bank18.jpg,Earnings season has clear winners (Tesla) and losers (Nokia),Happy Thursday. A version of this story first appeared in CNN Business' Before the Bell newsletter. Not a subscriber? You can sign up right here.,CNN Business,"Thu, 24 Oct 2019 07:25:27 -0400",['earnings'],Neutral,Article,"['TSLA', 'NOK']"
19,https://www.youtube.com/watch?v=w7G_UTcc1hs,https://cdn.snapi.dev/images/v1/s/l/sl3m4-1.jpg,"Eberle: Still neutral on Tesla despite improved Q4 outlook ""it's a contentious stock""","Christopher Eberle, research analyst at Nomura Instinet, talks Tesla's Q3 earnings and the company's optimistic Q4 outlook.",CNBC Television,"Thu, 24 Oct 2019 07:19:46 -0400",['earnings'],Neutral,Video,['TSLA']
20,https://www.investopedia.com/tesla-shorts-shrink-their-positions-4774048,https://cdn.snapi.dev/images/v1/r/t/105796174-1552653879432gettyimages-1130590361r530x298.jpg,Tesla Stock Is on Fire and Shorts Are Feeling the Heat,"The stock, which looks set to touch $300 today, has made a remarkable recovery from early June when it hit its year-to-date low of $178.97.",Investopedia,"Thu, 24 Oct 2019 07:18:26 -0400",[],Positive,Article,['TSLA']
21,https://www.cnbc.com/2019/10/24/analysts-surprised-by-teslas-third-quarter-earnings-report.html,https://cdn.snapi.dev/images/v1/4/2/ts33.jpg,Here's what every major Wall Street analyst is saying about Tesla's surprisngly good quarter,Major Wall Street analysts liked Tesla's solid third quarter earnings report but want to see more from the company going forward.,CNBC,"Thu, 24 Oct 2019 07:14:00 -0400",['earnings'],Positive,Article,['TSLA']
22,https://news.sky.com/story/tesla-accelerates-on-surprise-profit-and-delivery-numbers-11843564,https://cdn.snapi.dev/images/v1/l/f/105843585-1554902528720gettyimages-1124905485.jpeg,Tesla accelerates on surprise profit and delivery numbers,Tesla has surprised investors by posting profits for its third quarter and delivering a record number of cars in the period.,Skynews,"Thu, 24 Oct 2019 01:30:00 -0400",[],Positive,Article,['TSLA']
23,https://seekingalpha.com/article/4298445-tesla-inc-tsla-ceo-elon-musk-q3-2019-results-earnings-call-transcript,https://cdn.snapi.dev/images/v1/x/s/transcript11.jpg,"Tesla, Inc. (TSLA) CEO Elon Musk on Q3 2019 Results - Earnings Call Transcript","Tesla, Inc. (TSLA) CEO Elon Musk on Q3 2019 Results - Earnings Call Transcript",Seeking Alpha,"Thu, 24 Oct 2019 00:19:04 -0400",['CallScript'],Neutral,Article,['TSLA']
24,https://techcrunch.com/2019/10/23/elon-musk-predicts-tesla-energy-could-be-bigger-than-its-ev-business/,https://cdn.snapi.dev/images/v1/t/s/tsl23fff-1.jpg,Elon Musk predicts Tesla energy could be ‘bigger’ than its EV business,"Tesla CEO Elon Musk forecast that the company’s energy business will eventually be the same size as— or even bigger than — its automotive sector, the latest sign that the company plans to put more time and resources to scaling up its solar and storage products.",TechCrunch,"Wed, 23 Oct 2019 20:49:30 -0400",['CEO'],Positive,Article,['TSLA']
25,https://techcrunch.com/2019/10/23/elon-musk-model-s-model-x-production-continues-for-sentimental-reasons/,https://cdn.snapi.dev/images/v1/t/e/tesla-model-s-badgepngw711.jpg,"Elon Musk: Model S, Model X production continues for ‘sentimental reasons’","Tesla continues to produce the Model S and Model X more for “sentimental reasons than anything else,” CEO Elon Musk said Wednesday during a call with investors, calling the electric vehicles “niche” products. “They are really of minor importance to future,” Musk added.",TechCrunch,"Wed, 23 Oct 2019 20:08:26 -0400",['CEO'],Neutral,Article,['TSLA']
26,https://www.youtube.com/watch?v=WaeNFN8mT6o,https://cdn.snapi.dev/images/v1/x/e/tesla-margins-are-feather-in-the-cap-of-bulls-analyst-ives-says.jpg,"Tesla Margins Are Feather in the Cap of Bulls, Analyst Ives Says","Wedbush Securities Managing Director Dan Ives and Bloomberg Businessweek's Max Chafkin discuss Tesla Inc's third-quarter earnings report with Bloomberg's Taylor Riggs on ""Bloomberg Technology.""",Bloomberg Technology,"Wed, 23 Oct 2019 19:37:22 -0400",['earnings'],Positive,Video,['TSLA']
27,https://www.etftrends.com/core-etf-channel/tesla-rockets-higher-on-surprise-earnings-beat/,https://cdn.snapi.dev/images/v1/q/x/105867814-1556076647937gettyimages-1129556839530x298.jpeg,Tesla Rockets Higher on Surprise Earnings Beat,"American automotive and energy company, Tesla, delivered a robust third-quarter earnings report after the close of trading on Wednesday, notching a surprise profit and explaining to shareholders that it is ahead of schedule with creating a fresh factory in Shanghai.",ETF Trends,"Wed, 23 Oct 2019 19:31:12 -0400",['earnings'],Positive,Article,"['TSLA', 'IDRV']"
28,https://techcrunch.com/2019/10/23/tesla-is-launching-version-three-of-its-solar-roof-tile-this-week/,https://cdn.snapi.dev/images/v1/r/d/rdswes-1.jpg,Tesla is launching version three of its solar roof tile this week,"Tesla will debut a new, third iteration of its solar roof tile this week – with an official debut tomorrow afternoon. Tesla CEO Elon Musk said during the company’s earnings call on Wednesday that it’ll make an official announcement detailing the differences in generation three on Thursday afternoon.",TechCrunch,"Wed, 23 Oct 2019 19:13:34 -0400",[],Positive,Article,['TSLA']
29,https://nypost.com/2019/10/23/tesla-profit-up-on-record-deliveries-shares-soar-21-percent/,https://cdn.snapi.dev/images/v1/i/t/105797044-1552679487674gettyimages-1130611572530x298.jpeg,"Tesla profit up on record deliveries, shares soar 21 percent","Elon Musk’s electric car maker Tesla on Wednesday surprised investors by posting a profitable third quarter, boosted by record deliveries, cost cuts and improved production schedules for its new electric vehicle model, causing shares to soar in after-market trading. Shares rose nearly 21 percent to $307.12 after hours on the surprise news, crossing $300 for.",New York Post,"Wed, 23 Oct 2019 19:06:28 -0400",['earnings'],Positive,Article,['TSLA']
30,https://www.fool.com/investing/2019/10/23/teslas-q3-earnings-shares-soar-as-profit-blows-pas.aspx,https://cdn.snapi.dev/images/v1/6/g/tesla-10.jpg,Tesla's Q3 Earnings: Shares Soar as Profit Blows Past Estimates,The electric vehicle maker's business may have finally become self-funding.,The Motley Fool,"Wed, 23 Oct 2019 19:05:00 -0400",['earnings'],Positive,Article,['TSLA']
