,news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
0,https://www.cnbc.com/2019/10/02/tesla-tsla-3q-2019-production-and-delivery-numbers.html,https://cdn.snapi.dev/images/v1/g/6/tesla-model-3-blue-driving.png,"Tesla misses Wall Street estimates with 97,000 vehicle deliveries in third quarter","Musk set expectations high again this quarter, telling employees in a recent email that the company ""has a shot"" at delivering 100,000 cars, which would set a new record.",CNBC,"Wed, 02 Oct 2019 16:32:00 -0400",['earnings'],Negative,Article,['TSLA']
1,https://www.globenewswire.com/news-release/2019/10/02/1924383/0/en/Tesla-Q3-2019-Vehicle-Production-Deliveries.html,https://cdn.snapi.dev/images/v1/9/i/press18.jpg,Tesla Q3 2019 Vehicle Production & Deliveries,"PALO ALTO, Calif., Oct.  02, 2019  (GLOBE NEWSWIRE) -- In the third quarter, we achieved record production of 96,155 vehicles and record deliveries of approximately 97,000 vehicles.",GlobeNewsWire,"Wed, 02 Oct 2019 16:31:00 -0400",['PressRelease'],Neutral,Article,['TSLA']
2,https://www.reuters.com/article/us-tesla-safety-nhtsa/tesla-asked-by-u-s-regulator-about-self-driving-crashes-in-parking-lots-idUSKBN1WH280,https://cdn.snapi.dev/images/v1/2/p/105926045-1559662919891gettyimages-1149766443r.jpg,Tesla asked by U.S. regulator about self-driving crashes in parking lots,"U.S. regulators are looking into parking lot crashes involving Tesla Inc  cars driving themselves to their owners using the company's Smart Summon feature, the National Highway Traffic Safety Administration (NHTSA) said on Wednesday.",Reuters,"Wed, 02 Oct 2019 16:13:24 -0400",[],Negative,Article,['TSLA']
3,https://www.reuters.com/article/us-tesla-safety-nhtsa/u-s-auto-safety-agency-notes-tesla-accidents-with-smart-summon-feature-idUSKBN1WH280,https://cdn.snapi.dev/images/v1/t/l/105762111-1551204669341gettyimages-1085898102530x298.jpeg,U.S. auto safety agency notes Tesla accidents with 'Smart Summon' feature,The U.S. National Highway Traffic Safety Administration (NHTSA) said Wednesday it is aware of reports of minor crashes involving Tesla Inc's  Smart Summon feature that allows people to retrieve a parked vehicle remotely by using an app.,Reuters,"Wed, 02 Oct 2019 14:46:20 -0400",[],Neutral,Article,['TSLA']
4,https://www.marketwatch.com/story/tesla-stock-gets-buy-nod-from-exane-bnp-paribas-2019-10-02,https://cdn.snapi.dev/images/v1/s/u/105968984-1560512308328rtx6z8xn.jpg,Tesla stock gets buy nod from Exane BNP Paribas,"Analysts at Exane BNP Paribas on Wednesday started covering Tesla Inc. TSLA, -1.23% stock, rating it their equivalent of buy, saying that Tesla ""has a unique opportunity to capitalize on rising consumer appetite -- and political will -- for a new electrified era.",Market Watch,"Wed, 02 Oct 2019 12:45:43 -0400",[],Positive,Article,['TSLA']
5,https://www.cnn.com/videos/business/2019/10/02/tesla-china-manufacturing-reuters-sebastian-lkl-first-move.cnn,https://cdn.snapi.dev/images/v1/h/8/tesla-15.jpg,Report: Tesla to open first manufacturing site outside US,"Tesla is beginning production in China this October, according to Reuters. This would be the first Tesla manufacturing site outside the US.",CNN Business,"Wed, 02 Oct 2019 11:54:30 -0400",[],Positive,Article,['TSLA']
6,https://www.youtube.com/watch?v=il2jmMRgFV8,https://cdn.snapi.dev/images/v1/e/q/why-teslas-model-3-received-a-5-star-crash-test-rating.jpg,Why Tesla's Model 3 Received A 5-Star Crash Test Rating,"The Tesla Model 3 received a five-star test rating from safety organizations in North America, Europe, and Australia, including the highest rating of any sedan in the European New Car Assessment Programme's Safety Assist category and the 2019 Insurance Institute for Highway Safety's Top Safety Pick+ vehicle, the highest achievement awarded by the Institute.",Business Insider,"Wed, 02 Oct 2019 11:00:08 -0400",[],Positive,Video,['TSLA']
7,https://investorplace.com/2019/10/why-tesla-ought-to-provide-more-services/,https://cdn.snapi.dev/images/v1/g/c/m02d20190521t2i1389388770rlynxnpef4k0q5w640.jpg,Why Tesla Ought to Provide More Services,TSLA continues to flirt with profitability.  Vertical integration could be good for Tesla and TSLA stock at this point.,InvestorPlace,"Wed, 02 Oct 2019 06:16:31 -0400",[],Neutral,Article,['TSLA']
8,https://www.marketwatch.com/story/this-could-be-the-next-gold-mine-for-tesla-and-other-electric-vehicles-2019-10-02,https://cdn.snapi.dev/images/v1/f/q/te7.jpg,Vitaliy Katsenelson's Contrarian Edge: This could be the next gold mine for Tesla and other electric vehicles,"When people think about charging electric cars, the first thought that comes to mind is: “So you are going to put charging stations at gas stations.",Market Watch,"Wed, 02 Oct 2019 05:20:29 -0400",[],Positive,Article,['TSLA']
9,https://seekingalpha.com/article/4294502-structural-reasons-teslas-travails,https://cdn.snapi.dev/images/v1/2/z/105797044-1552679487674gettyimages-1130611572530x298.jpeg,Structural Reasons For Tesla's Travails,All eyes were turned to the SolarCity acquisition once again.,Seeking Alpha,"Wed, 02 Oct 2019 04:14:26 -0400",[],Neutral,Article,['TSLA']
10,https://www.reuters.com/article/us-tesla-china-shanghai-plant/teslas-china-production-to-start-eyes-on-mass-production-timing-sources-idUSKBN1WH0HN,https://cdn.snapi.dev/images/v1/m/0/ts33.jpg,"Tesla's China production to start, eyes on mass production timing: sources","Tesla Inc's China factory aims to start production this month but it is unclear when it will meet year-end production targets due to uncertainties around orders, labor and suppliers, sources with knowledge of the matter said.",Reuters,"Wed, 02 Oct 2019 02:32:14 -0400",[],Positive,Article,['TSLA']
11,https://techcrunch.com/2019/10/01/tesla-acquires-computer-vision-startup-deepscale-in-push-towards-autonomy/,https://cdn.snapi.dev/images/v1/j/d/105926045-1559662919891gettyimages-1149766443r.jpg,Tesla acquires computer vision startup DeepScale in push towards robotaxis,"Tesla has acquired DeepScale, a Silicon Valley startup that uses low-wattage processors to power more accurate computer vision, in a bid to improve its Autopilot driver assistance system and deliver on CEO Elon Musk’s vision to turn its electric vehicles into robotaxis. CNBC was the first to report the acquisition.",TechCrunch,"Tue, 01 Oct 2019 17:34:38 -0400",['manda'],Positive,Article,['TSLA']
12,https://www.fool.com/investing/2019/10/01/why-rivals-ramp-up-spells-trouble-for-tesla.aspx,https://cdn.snapi.dev/images/v1/5/n/elon2.jpg,Why Rivals’ Ramp-Up Spells Trouble for Tesla,"Newer, cheaper, EVs that are just as cool as Teslas arrive in the US en masse 2020. Tesla should worry.",The Motley Fool,"Tue, 01 Oct 2019 16:44:00 -0400",[],Negative,Article,['TSLA']
13,https://www.marketwatch.com/story/tesla-to-buy-computer-vision-startup-deepscale-report-2019-10-01,https://cdn.snapi.dev/images/v1/d/y/tesla-1-5.jpg,Tesla to buy computer-vision startup DeepScale: report,"Tesla Inc. TSLA, +1.59% is acquiring computer-vision startup DeepScale, according to a report on CNBC Tuesday that cited a social-media post by a DeepScale executive and two people familiar with the deal.",Market Watch,"Tue, 01 Oct 2019 15:53:42 -0400",['manda'],Neutral,Article,['TSLA']
14,https://www.cnbc.com/2019/10/01/tesla-acquiring-deepscale-computer-vision-start-up-for-self-driving.html,https://cdn.snapi.dev/images/v1/e/b/model-3-interior-3-0.jpg,Tesla is buying computer vision start-up DeepScale in a quest to create truly driverless cars,"DeepScale's technology helps automakers use low-wattage processors, which are standard in most cars, to power very accurate computer vision. The deal could help Tesla deliver on the goal of one day selling driverless ""robotaxis.",CNBC,"Tue, 01 Oct 2019 15:27:00 -0400",['manda'],Positive,Article,['TSLA']
15,https://www.fool.com/investing/2019/10/01/tesla-is-about-to-announce-quarterly-deliveriesher.aspx,https://cdn.snapi.dev/images/v1/t/x/cjr7j5sl3m4-2.jpg,Tesla Is About to Announce Quarterly Deliveries—Here's What to Expect,Did quarterly deliveries rise to a new high?,The Motley Fool,"Tue, 01 Oct 2019 12:45:00 -0400",['earnings'],Neutral,Article,['TSLA']
16,https://www.reuters.com/article/us-tesla-china/tesla-registers-shanghai-construction-unit-in-acceleration-of-china-plans-idUSKBN1WG4EX,https://cdn.snapi.dev/images/v1/2/8/tesla-1-5.jpg,Tesla registers Shanghai construction unit in acceleration of China plans,"U.S. electric vehicle maker Tesla Inc has registered a construction company in China, a business registration filing shows, the latest sign Tesla is pushing ahead with its plans in the world's biggest auto market.",Reuters,"Tue, 01 Oct 2019 12:42:24 -0400",[],Neutral,Article,['TSLA']
17,https://www.fool.com/investing/2019/10/01/tesla-is-about-to-set-new-records-for-deliveries-a.aspx,https://cdn.snapi.dev/images/v1/k/p/105770243-1551462162860gettyimages-628719432530x298.jpeg,Tesla May Set New Records for Deliveries Again,A leaked email from CEO Elon Musk to company employees shows expectations are high.,The Motley Fool,"Tue, 01 Oct 2019 12:20:37 -0400",[],Positive,Article,['TSLA']
18,https://www.reuters.com/article/us-autos-electric-norway/despite-third-quarter-decline-teslas-model-3-stays-on-top-in-norway-idUSKBN1WG3WY,https://cdn.snapi.dev/images/v1/p/d/cjr7j5sl3m4-2.jpg,"Despite third quarter decline, Tesla's Model 3 stays on top in Norway","Tesla Inc's electric Model 3 remained Norway's top-selling car in the third quarter, although its sales declined from earlier in the year, registration data showed on Tuesday.",Reuters,"Tue, 01 Oct 2019 09:30:00 -0400",['earnings'],Positive,Article,['TSLA']
19,https://www.reuters.com/article/us-autos-electric-norway/despite-decline-teslas-model-3-clings-to-top-spot-in-norway-idUSKBN1WG3WY,https://cdn.snapi.dev/images/v1/f/r/190517-tesla-woesjpgquality90stripall.jpg,"Despite decline, Tesla's Model 3 clings to top spot in Norway","Tesla Inc's electric Model 3 remained Norway's top-selling vehicle in the third quarter even as sales of the car declined from earlier in the year, registration data showed on Tuesday.",Reuters,"Tue, 01 Oct 2019 08:51:48 -0400",[],Positive,Article,['TSLA']
20,https://seekingalpha.com/article/4294254-teslas-q3-leaked-email-demand-problem,https://cdn.snapi.dev/images/v1/7/a/105797044-1552679487674gettyimages-1130611572530x298.jpeg,Tesla's Q3 Leaked Email: No Demand Problem,"In an email to employees, Musk stated Tesla would reach 100,000 deliveries in Q3 2019. My 103,000 expectation would mean 23% YoY and 8% QoQ growth.",Seeking Alpha,"Mon, 30 Sep 2019 16:13:38 -0400",[],Positive,Article,['TSLA']
21,https://investorplace.com/2019/09/3-tech-stocks-to-sell-in-october-fb-nvda-tsla/,https://cdn.snapi.dev/images/v1/s/t/sto23-4.jpg,3 Tech Stocks to Sell In October,These three tech giants have quickly become ideal stocks to sell in October. Here's what you need to know about each of these tech stocks.,InvestorPlace,"Mon, 30 Sep 2019 14:37:21 -0400",[],Negative,Article,"['FB', 'NVDA', 'TSLA']"
22,https://www.cnn.com/2019/09/28/tech/tesla-elon-musk-labor-judge/index.html,https://cdn.snapi.dev/images/v1/y/z/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5184112ftesla-software-update-betx0ej.png,"Tesla violated labor laws with Elon Musk tweet, judge rules","Tesla violated labor laws by threatening employees when they attempted to unionize, a California labor judge ruled late Friday.",CNN Business,"Sat, 28 Sep 2019 15:29:56 -0400",['CEO'],Negative,Article,['TSLA']
23,https://www.cnbc.com/2019/09/28/teslas-musk-rejects-solar-on-cars-its-not-stopping-toyota-hyundai.html,https://cdn.snapi.dev/images/v1/v/w/car6623.jpg,"Tesla's Musk says solar panels on cars make little sense, but that's not stopping Toyota, Hyundai","Elon Musk has said that a car is the ""least efficient"" place to put solar panels, but that is not stopping major automakers, including Hyundai and Toyota, from experimenting with the electric vehicle power design concept.",CNBC,"Sat, 28 Sep 2019 09:08:00 -0400",[],Neutral,Article,"['HYMTF', 'TM', 'TSLA']"
24,https://seekingalpha.com/article/4293999-stocks-watch-spotlight-microsoft-tesla-xilinx,https://cdn.snapi.dev/images/v1/8/m/fwf22-1.jpg,"Stocks To Watch: Spotlight On Microsoft, Tesla And Xilinx",Welcome to Seeking Alpha's Stocks to Watch - a preview of key events scheduled for the next week.,Seeking Alpha,"Sat, 28 Sep 2019 08:41:02 -0400",[],Positive,Article,"['MSFT', 'TSLA', 'XLNX']"
25,https://techcrunch.com/2019/09/27/tesla-elon-musk-violated-labor-laws-judge-rules/,https://cdn.snapi.dev/images/v1/s/i/ts33.jpg,"Tesla, Elon Musk violated labor laws, judge rules","Tesla broke national labor laws when it unfairly prevented workers from unionizing, an administrative law judge in California ruled Friday. The ruling, which will likely be appealed, was first reported by Bloomberg.",TechCrunch,"Fri, 27 Sep 2019 21:23:53 -0400",['CEO'],Negative,Article,['TSLA']
26,https://www.reuters.com/article/us-tesla-labor/u-s-labor-judge-rules-that-tesla-broke-labor-law-idUSKBN1WD003,https://cdn.snapi.dev/images/v1/t/w/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5184112ftesla-software-update-betx0ej.png,U.S. labor judge rules that Tesla broke labor law,"Electric carmaker Tesla Inc  interfered with legitimate union organizing and must read a notice to workers explaining their rights in a meeting requiring attendance from Chief Executive Elon Musk, a U.S. labor judge ruled on Friday.",Reuters,"Fri, 27 Sep 2019 20:05:55 -0400",[],Negative,Article,['TSLA']
27,https://www.youtube.com/watch?v=KykWcowX8jo,https://cdn.snapi.dev/images/v1/c/a/ts6-1.jpg,New Tesla upgrades include karaoke and Netflix but may be a tough sell,"Yahoo Finace's Dan Roberts, Kristin Myers and Heidi Cheung discuss the new features being offered by Tesla.",Yahoo Finance,"Fri, 27 Sep 2019 19:48:54 -0400",[],Neutral,Video,['TSLA']
28,https://www.cnbc.com/2019/09/27/tesla-violated-labor-laws-by-blocking-union-organizing-judge-rules.html,https://cdn.snapi.dev/images/v1/p/e/105768194-1551392963710gettyimages-1124905488530x298.jpeg,"Tesla violated labor laws by blocking union organizing, judge rules","Tesla must reimburse workers after unfairly preventing employees from unionizing, a judge ruled in a National Labor Relations Board complaint Friday, Bloomberg reported.",CNBC,"Fri, 27 Sep 2019 19:05:00 -0400",[],Negative,Article,['TSLA']
29,https://www.marketwatch.com/story/tesla-unfairly-fought-union-organizing-and-must-reimburse-employees-judge-finds-2019-09-27,https://cdn.snapi.dev/images/v1/7/f/105768194-1551392963710gettyimages-1124905488jpegv1557162653.jpg,"Tesla unfairly fought union organizing and must reimburse employees, judge finds","Tesla Inc. engaged in unfair labor practices in regards to its employees attempting to form a union, a judge ruled Friday in a National Labor Relations Board complaint.",Market Watch,"Fri, 27 Sep 2019 18:21:05 -0400",[],Neutral,Article,['TSLA']
30,https://www.zacks.com/stock/news/539121/tesla-tsla-stock-moves-018-what-you-should-know,https://cdn.snapi.dev/images/v1/x/z/105770243-1551462162860gettyimages-628719432530x298.jpeg,Tesla (TSLA) Stock Moves -0.18%: What You Should Know,"Tesla (TSLA) closed at $242.13 in the latest trading session, marking a -0.18% move from the prior day.",Zacks Investment Research,"Fri, 27 Sep 2019 17:45:15 -0400",[],Neutral,Article,['TSLA']
31,https://www.zacks.com/stock/news/539096/tesla-has-a-shot-at-100000-vehicles-this-quarter,https://cdn.snapi.dev/images/v1/m/b/t6s.jpg,"Tesla Has a Shot at 100,000 Vehicles This Quarter","Tesla (TSLA) shares rallied strongly to the news that the company could deliver 100,000 vehicles this quarter.",Zacks Investment Research,"Fri, 27 Sep 2019 17:27:00 -0400",['earnings'],Neutral,Article,['TSLA']
