,news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
0,https://www.cnbc.com/2019/05/31/elon-musk-spacex-is-now-worth-more-than-tesla.html,https://cdn.snapi.dev/images/v1/2/n/105468700-1537838864256gettyimages-1035233996.jpeg,Elon Musk's SpaceX is now worth more than Tesla,Elon Musk's re-usable rocket venture is now worth more than his electric car company.,CNBC,"Fri, 31 May 2019 16:00:00 -0400",[],Neutral,Article,['TSLA']
1,https://www.investopedia.com/auto-stocks-seen-getting-crushed-as-trade-war-expands-to-mexico-4689112,https://cdn.snapi.dev/images/v1/a/u/auto1.jpg,Auto Stocks Seen Getting Crushed As Trade War Expands To Mexico,"Already down sharply in May, shares of automakers could fall 10% further.",Investopedia,"Fri, 31 May 2019 14:57:01 -0400",[],Negative,Article,"['F', 'FCAU', 'GM', 'TSLA']"
2,https://www.cnbc.com/2019/05/31/tesla-promotes-lower-priced-china-made-model-3-in-sales-push.html,https://cdn.snapi.dev/images/v1/z/3/105924582-1558438127923gettyimages-1078753190.jpeg,Tesla promotes lower priced China-made Model 3 in sales push,"U.S. electric vehicle (EV) maker Tesla said on Friday it would price its China-made Model 3 vehicles from $47,529, 13% cheaper than those it currently imports.",CNBC,"Fri, 31 May 2019 06:32:00 -0400",[],Negative,Article,['TSLA']
3,https://feedproxy.google.com/~r/InvestorPlace/~3/U9Fp0EA9HyM/,https://cdn.snapi.dev/images/v1/j/q/tesla-capital-raisejpgquality90stripall.jpg,Here’s How Troublesome Tesla Stock Could Plummet To $100 Or Less,Think it's crazy that TSLA stock could drop another 50% or more? Think again.,InvestorPlace,"Fri, 31 May 2019 05:16:38 -0400",[],Negative,Article,['TSLA']
4,https://feedproxy.google.com/~r/Techcrunch/~3/wtcWBfLGXJY/,https://cdn.snapi.dev/images/v1/o/b/gettyimages-1044441350jpegw601.jpg,Tesla’s new China-made Model 3 opens for pre-order with a 13% price cut,Tesla’s big bet on China-based production is key to a new effort to lure Chinese consumers with cheaper prices. Today the U.S.,TechCrunch,"Fri, 31 May 2019 02:16:26 -0400",[],Positive,Article,['TSLA']
5,https://feeds.reuters.com/~r/reuters/businessNews/~3/JTVWE7dhia4/tesla-prices-china-made-model-3-at-328000-yuan-idUSKCN1T101R,https://cdn.snapi.dev/images/v1/m/h/m02d20190531t2i1392685020rlynxnpef4u00tw640.jpg,"Tesla prices China-made Model 3 at 328,000 yuan","U.S. electric vehicle (EV) maker Tesla Inc said on Friday it would price its China-made Model 3 vehicles from 328,000 yuan ($47,529), as it pushes production and sales in the world's largest new-energy vehicle market.",Reuters,"Thu, 30 May 2019 20:22:00 -0400",[],Neutral,Article,['TSLA']
6,https://seekingalpha.com/article/4267339-teslas-model-s-refresh-little-late?source=feed,https://cdn.snapi.dev/images/v1/b/d/auto12.jpg,Tesla's Model S Refresh Is Too Little Too Late,"On May 29, reports from Tesla insiders surfaced suggesting that the Model S and Model X would receive a full refresh in September.",Seeking Alpha,"Thu, 30 May 2019 13:58:06 -0400",[],Neutral,Article,['TSLA']
7,https://www.investopedia.com/apple-tesla-raytheon-seen-taking-hit-on-rare-earth-shortages-4688904,https://cdn.snapi.dev/images/v1/e/t/etf16-25.jpg,"Apple, Tesla, Raytheon Seen Taking Hit On Rare Earth Shortages",A large number of U.S. companies will be at risk if China curbs exports of rare earth materials.,Investopedia,"Thu, 30 May 2019 13:41:26 -0400",[],Negative,Article,"['AAPL', 'RTN', 'TSLA']"
8,https://feeds.benzinga.com/~r/benzinga/~3/enoo72inj8A/barclays-cuts-tesla-price-target-to-150,https://cdn.snapi.dev/images/v1/4/a/6tt.jpg,Barclays Cuts Tesla Price Target To $150,"Tesla Inc (NASDAQ: TSLA) shares are trading at their lowest levels since 2016, and one analyst said Thursday there may still be more downside ahead.",Benzinga,"Thu, 30 May 2019 09:33:48 -0400",[],Negative,Article,['TSLA']
9,https://www.youtube.com/watch?v=aLWlZ7A_syg,https://cdn.snapi.dev/images/v1/t/e/tes62-2.jpg,Tesla Price Target Slashed to $150 by Barclays Analyst,"Tesla Inc. was likened to a ""niche luxury"" carmaker by Barclays analyst Brian Johnson as he dropped his price target to $150. Bloomberg Opinion columnist Brooke Sutherland reports on ""Bloomberg Daybreak: Americas."" Her opinions are her own.",Bloomberg Markets and Finance,"Thu, 30 May 2019 08:30:15 -0400",[],Negative,Video,['TSLA']
10,https://feeds.reuters.com/~r/reuters/businessNews/~3/FYsJJInZWbE/exclusive-tesla-woes-send-panasonics-u-s-solar-cells-to-philippines-idUSKCN1T017C,https://cdn.snapi.dev/images/v1/n/b/m02d20190530t2i1392478953rlynxnpef4t13iw640.jpg,Exclusive: Tesla woes send Panasonic's U.S. solar cells to Philippines,"Most of the solar cells made by Panasonic at Tesla Inc's New York manufacturing plant are being purchased by H.R.D. Singapore's factories in the Philippines, a chief supplier of panels to Japanese eco-homebuilder Ichijo Co Ltd, two sources familiar with the arrangement said.",Reuters,"Thu, 30 May 2019 07:05:25 -0400",[],Neutral,Article,"['TSLA', 'PCRFY']"
11,https://www.cnbc.com/2019/05/30/barclays-says-tesla-is-stalling-as-a-niche-automaker.html,https://cdn.snapi.dev/images/v1/y/j/tesla-17.jpg,Barclays says Tesla is 'stalling as a niche automaker' and cuts its price target to $150,Barclays lowered its price target on Tesla by 22% on Thursday.,CNBC,"Thu, 30 May 2019 06:21:00 -0400",[],Neutral,Article,['TSLA']
12,https://feedproxy.google.com/~r/InvestorPlace/~3/qiO9ENSwcNw/,https://cdn.snapi.dev/images/v1/z/p/model-3-0.jpg,"Could The Model Y Save Struggling Tesla Stock? Yes, But It’ll Take More","Tesla stock had a really bad start to calendar 2019. But, the Tesla Model S refresh will make the ending much better than the beginning.",InvestorPlace,"Thu, 30 May 2019 05:01:35 -0400",[],Positive,Article,['TSLA']
13,https://www.fool.com/investing/2019/05/29/teslas-biggest-bull-just-posted-its-valuation-mode.aspx?source=iedfolrf0000001,https://cdn.snapi.dev/images/v1/q/g/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5269632fmodel-3-presskit-herojpgw700opresize.jpg,Tesla's Biggest Bull Just Posted Its Valuation Model -- and There's a Huge Flaw in It,ARK Invest posted its valuation of Tesla. Here’s what’s wrong with it.,The Motley Fool,"Wed, 29 May 2019 22:18:00 -0400",[],Positive,Article,['TSLA']
14,https://www.fool.com/investing/2019/05/29/after-hours-teslas-musk-reassures-and-veevas-victo.aspx?source=iedfolrf0000001,https://cdn.snapi.dev/images/v1/w/3/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5272302ftesla-roadsterjpgw700opresize.jpg,Tesla's Musk Reassures,The electric car specialist's staff gets another hang-in-there message from its CEO.,The Motley Fool,"Wed, 29 May 2019 21:05:00 -0400",['CEO'],Negative,Article,['TSLA']
15,https://www.cnbc.com/2019/05/29/read-tesla-ceo-elon-musk-email-on-vehicle-deliveries-meetings.html,https://cdn.snapi.dev/images/v1/9/y/105786681-1552323674808gettyimages-1128344984.jpeg,Read Tesla CEO Elon Musk's latest email urging employees to improve vehicle deliveries,"On Wednesday, a new email from Tesla CEO Elon Musk to all employees asked them to focus on making end-of-quarter deliveries better than they have been, and called for new meetings with delivery teams every two days ""to understand what's needed.""",CNBC,"Wed, 29 May 2019 17:13:00 -0400",['CEO'],Neutral,Article,['TSLA']
16,https://feeds.benzinga.com/~r/benzinga/~3/cSKoaFaGl1E/another-musk-email-leak-continues-to-hint-at-possible-record-sales,https://cdn.snapi.dev/images/v1/t/e/tesla-22.jpg,Another Musk Email Leak Continues To Hint At Possible Record Sales,"Tesla Inc. shares closed higher Wednesday after a second leaked email from CEO Elon Musk alluded to strong deliveries, but with a caution about an ongoing delivery crunch.",Benzinga,"Wed, 29 May 2019 16:36:06 -0400",[],Negative,Article,['TSLA']
17,https://feeds.reuters.com/~r/reuters/businessNews/~3/gOPGPOxUhco/tesla-ceo-urges-employees-to-catch-up-to-hit-delivery-record-idUSKCN1SZ2KR,https://cdn.snapi.dev/images/v1/k/v/m02d20190529t2i1392247998rlynxnpef4s1ntw640.jpg,Tesla CEO urges employees to 'catch up' to hit delivery record,"Tesla Inc has ""a lot of catching up"" to do but still can achieve a record quarter, Chief Executive Officer Elon Musk wrote in a new email that was reviewed by Reuters.",Reuters,"Wed, 29 May 2019 16:14:23 -0400",['CEO'],Negative,Article,['TSLA']
18,https://seekingalpha.com/article/4267119-greenlight-capital-re-tesla-brings-einhorn-hero-zero-back?source=feed_tag_long_ideas,https://cdn.snapi.dev/images/v1/e/t/etf16-24.jpg,Greenlight Capital Re: Tesla Brings Einhorn From Hero To Zero And Back,Greenlight Capital Re’s first quarter results were a disappointment due to insurance losses.,Seeking Alpha,"Wed, 29 May 2019 16:14:06 -0400",['earnings'],Negative,Article,"['GLRE', 'TSLA']"
19,https://feeds.marketwatch.com/~r/marketwatch/marketpulse/~3/l9Z2l1zGKKA/story.aspx,https://cdn.snapi.dev/images/v1/i/h/model-3-red.jpg,Elon Musk's latest leaked email: Tesla must catch up on deliveries,"Tesla Inc. Chief Executive Elon Musk on Wednesday emailed employees that the electric-car maker has ""a lot of vehicle deliveries to catch up to in order to have a successful quarter,"" according to a report by Bloomberg News.",Market Watch,"Wed, 29 May 2019 16:11:01 -0400",[],Negative,Article,['TSLA']
20,https://feeds.reuters.com/~r/reuters/businessNews/~3/r-gVjv-9NGg/tesla-needs-to-catch-up-on-deliveries-electrek-citing-musks-leaked-email-idUSKCN1SZ2KR,https://cdn.snapi.dev/images/v1/z/j/m02d20190529t2i1392247998rlynxnpef4s1ntw640.jpg,"Tesla needs to catch up on deliveries: Electrek, citing Musk's leaked email","Tesla Inc has ""a lot of catching up"" to do in order to achieve a record quarter, news website Electrek reported on Wednesday, citing Chief Executive Officer Elon Musk's leaked email to employees.",Reuters,"Wed, 29 May 2019 15:45:06 -0400",[],Neutral,Article,['TSLA']
21,https://seekingalpha.com/article/4267104-tesla-real-indicator-demand?source=feed,https://cdn.snapi.dev/images/v1/x/c/auto16.jpg,Tesla: The Real Indicator Of Demand,Pointing out potential flaws with using Google Search and Alexa for demand analysis.,Seeking Alpha,"Wed, 29 May 2019 15:08:55 -0400",[],Neutral,Article,['TSLA']
22,https://www.investopedia.com/will-tesla-be-taken-over-by-ford-apple-or-toyota-4688794,https://cdn.snapi.dev/images/v1/e/t/etf27-14.jpg,"Will Tesla Be Taken Over by Ford, Apple or Toyota?",NYU professor Scott Galloway says CEO Elon Musk may be forced to sell Tesla as the stock falls by half.,Investopedia,"Wed, 29 May 2019 14:01:34 -0400",[],Neutral,Article,"['AAPL', 'F', 'TM', 'TSLA']"
23,https://seekingalpha.com/article/4267046-tesla-musks-twitter-warning?source=feed,https://cdn.snapi.dev/images/v1/e/z/441.jpg,Tesla: Musk's Twitter Warning,CEO replies to CleanTechnica article.,Seeking Alpha,"Wed, 29 May 2019 12:32:30 -0400",[],Negative,Article,['TSLA']
24,https://seekingalpha.com/article/4267030-teslas-catastrophic-miscalculation?source=feed,https://cdn.snapi.dev/images/v1/l/b/ts6-1.jpg,Tesla's Catastrophic Miscalculation,"The recent Tesla capital raise can only be described as the actions of a panicked CEO, backed into a corner of his own making.",Seeking Alpha,"Wed, 29 May 2019 12:10:21 -0400",[],Negative,Article,['TSLA']
