,news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
0,https://www.youtube.com/watch?v=bqMaPC-SoEs,https://cdn.snapi.dev/images/v1/m/q-2/judge-may-order-musk-to-step-down-as-ceo-oppenheimer-analyst-says.jpg,"Judge may order Musk to step down as CEO, Oppenheimer analyst says","Bob Lutz, former GM vice chairman, and Colin Rusch of Oppenheimer join ""Squawk Box"" to discuss Elon Musk's legal battle with the S.E.C. ahead of his court hearing.",CNBC Television,"Tue, 02 Apr 2019 09:45:14 -0400",['CEO'],Negative,Video,['TSLA']
1,https://www.youtube.com/watch?v=PEaG0lTPfks,https://cdn.snapi.dev/images/v1/m/q-2/teslas-shipping-challenges-for-europe-china.jpg,"Tesla's shipping challenges for Europe, China",Wall Street Journal tech and autos reporter Tom Higgins on the outlook for Tesla and the NHTSA investigating Hyundai and Kia over fire concerns.,Fox Business,"Tue, 02 Apr 2019 09:17:25 -0400",[],Negative,Video,['TSLA']
2,https://www.youtube.com/watch?v=ubvVt2x3XwM,https://cdn.snapi.dev/images/v1/m/q-2/hackers-have-found-a-way-to-trick-teslas-autopilot.jpg,Hackers have found a way to trick Tesla's autopilot,"The ""Squawk Box"" news team discusses some of the morning's most provocative headlines.",CNBC Television,"Tue, 02 Apr 2019 08:18:39 -0400",[],Negative,Video,['TSLA']
3,https://www.youtube.com/watch?v=NVfjBlnvXLA,https://cdn.snapi.dev/images/v1/m/q-2/tesla-demand-to-be-a-lot-stronger-in-second-half-analyst-ives-says.jpg,"Tesla Demand to Be a Lot Stronger in Second Half, Analyst Ives Says","Apr.01 -- Dan Ives, managing director at Wedbush Securities, and Bloomberg's Craig Trudell discuss the outlook for Tesla Inc.'s Model 3 production with Bloomberg's Emily Chang on ""Bloomberg Technology.",Bloomberg Technology,"Mon, 01 Apr 2019 19:16:33 -0400",[],Neutral,Video,['TSLA']
4,https://www.fool.com/investing/2019/04/01/tesla-stock-headed-to-450.aspx?source=iedfolrf0000001,https://cdn.snapi.dev/images/v1/u/r/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5178832ftesla-stock.jpg,Tesla Stock: Headed to $450?,Shares of the electric-car company ticked higher Monday as one analyst bet shares will rise to $450 over the next 12 months.,The Motley Fool,"Mon, 01 Apr 2019 19:10:00 -0400",[],Positive,Article,['TSLA']
5,https://feeds.benzinga.com/~r/benzinga/~3/W3uFDW8XiE0/a-snapshot-of-teslas-s3xy-models,https://cdn.snapi.dev/images/v1/s/3/s3xy.jpg,A Snapshot Of Tesla's 'S3XY' Models,It’s been said that Elon Musk sells his cars with a splash of Freud.,Benzinga,"Mon, 01 Apr 2019 15:43:20 -0400",[],Neutral,Article,['TSLA']
6,https://www.youtube.com/watch?v=eLUo9pZEG3U,https://cdn.snapi.dev/images/v1/m/q-2/auto-sales-see-slowdown-for-first-time-since-2014.jpg,Auto sales see slowdown for first time since 2014,"David Habiger, J.D. Power and Associates CEO, and CNBC's Phil LeBeau join 'The Exchange' to discuss why U.S.",CNBC Television,"Mon, 01 Apr 2019 14:39:30 -0400",[],Negative,Video,"['F', 'FCAU', 'GM', 'TM', 'TSLA']"
7,https://seekingalpha.com/article/4252119-tesla-q1-headwinds-create-buying-opportunity?source=feed_tag_long_ideas,https://cdn.snapi.dev/images/v1/s/t/st71.jpg,Tesla: Q1 Headwinds Could Create A Buying Opportunity,Tesla faces a tough Q1. North American backlog depletion and the reduction of the federal tax credit will create tough Q/Q comparable results for deliveries.,Seeking Alpha,"Mon, 01 Apr 2019 13:35:42 -0400",[],Positive,Article,['TSLA']
8,https://seekingalpha.com/article/4252078-5-soft-reasons-reconsider-tesla-position?source=feed,https://cdn.snapi.dev/images/v1/t/e/tesla-1724773-1920-60.jpg,5 Soft Reasons To Reconsider A Tesla Position,"I wanted to highlight some of the ""soft"" indicators that don't feel good to me.",Seeking Alpha,"Mon, 01 Apr 2019 13:27:24 -0400",[],Negative,Article,['TSLA']
9,https://www.cnbc.com/2019/04/01/auto-sales-slow-to-lowest-level-in-four-years-despite-truck-demand.html,https://cdn.snapi.dev/images/v1/c/a/car5.jpg,Auto sales projected to slow to lowest level in 5 years despite SUV and pickup demand,"Americans are finally tapping the brakes when it comes to buying new vehicles, according to analysis of first-quarter sales by J.D. Power and Associates.",CNBC,"Mon, 01 Apr 2019 09:00:00 -0400",[],Negative,Article,"['BMWYY', 'DMLRY', 'F', 'FCAU', 'GM', 'NSANY', 'RNLSY', 'TM', 'TSLA', 'VWAGY']"
10,https://www.fool.com/investing/2019/03/31/teslas-vehicle-delivery-update-the-most-important.aspx?source=iedfolrf0000001,https://cdn.snapi.dev/images/v1/u/r/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5177542fmodel-3-demand.jpg,Tesla's Vehicle Delivery Update: The Most Important Thing to Watch,Here's why investors should hope for Tesla to talk about Model 3 demand trends.,The Motley Fool,"Sun, 31 Mar 2019 14:06:00 -0400",[],Negative,Article,['TSLA']
11,https://www.fool.com/investing/2019/03/30/how-many-vehicles-will-tesla-deliver-in-q1.aspx?source=iedfolrf0000001,https://cdn.snapi.dev/images/v1/u/r/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5177492ftesla-vehicle-deliveries.png,How Many Vehicles Will Tesla Deliver in Q1?,Tesla will report its first-quarter vehicle deliveries next week. Here's what to expect.,The Motley Fool,"Sat, 30 Mar 2019 11:05:00 -0400",[],Neutral,Article,['TSLA']
12,https://www.cnbc.com/2019/03/29/tesla-model-3-keeps-data-like-crash-videos-location-phone-contacts.html,https://cdn.snapi.dev/images/v1/1/0/105790001-1552441985969gettyimages-1074388044530x298.jpeg,"Tesla cars keep more data than you think, including this video of a crash that totaled a Model 3","The computers on salvaged Tesla vehicles still contain tons of information about previous owners, including video, location and navigational data showing exactly what happened leading up to a crash, according to a security researcher.",CNBC,"Fri, 29 Mar 2019 20:33:00 -0400",[],Negative,Article,['TSLA']
13,https://feeds.marketwatch.com/~r/marketwatch/marketpulse/~3/mZxlbOat5qI/story.aspx,https://cdn.snapi.dev/images/v1/h/z/hzfjrjjng4s-2.jpg,"Tesla's price target, Model 3 expectations cut at Deutsche Bank",Analysts at Deutsche Bank on Friday dialed down their expectations for Tesla Inc.'s  first-quarter Model 3 deliveries and cut their price target on the stock.,Market Watch,"Fri, 29 Mar 2019 14:15:59 -0400",[],Negative,Article,['TSLA']
14,https://feeds.benzinga.com/~r/benzinga/~3/tHP8zlao-L8/jpmorgan-cuts-tesla-price-target-after-meeting-with-man,https://cdn.snapi.dev/images/v1/t/e/tesla-1738969-1280-73.jpg,JPMorgan Cuts Tesla Price Target After Meeting With Management,"Tesla, Inc. is off to a bumpy start to 2019, and one Wall Street bear lowered his price target Friday after meeting with Tesla management.",Benzinga,"Fri, 29 Mar 2019 13:31:46 -0400",[],Negative,Article,['TSLA']
15,https://feeds.marketwatch.com/~r/marketwatch/marketpulse/~3/Yeef5JrvANE/story.aspx,https://cdn.snapi.dev/images/v1/t/s/ts7.jpg,J.P Morgan gets more bearish on Tesla's stock on concerns over Model 3 delivery delays,Tesla Inc.'s stock price target and deliveries estimate was cut by analyst Ryan Brinkman at J.P. Morgan.,Market Watch,"Fri, 29 Mar 2019 10:35:36 -0400",[],Negative,Article,['TSLA']
16,https://seekingalpha.com/article/4251601-teslas-growing-ghg-credit-treasure-chest?source=feed_tag_long_ideas,https://cdn.snapi.dev/images/v1/t/s/ts9.jpg,Tesla's Growing GHG Credit Treasure Chest,Tesla’s GHG credit transactions have quickly become a more important revenue generator than ZEV credits.,Seeking Alpha,"Thu, 28 Mar 2019 14:16:40 -0400",[],Positive,Article,['TSLA']
17,https://www.youtube.com/watch?v=culaEz1naAY,https://cdn.snapi.dev/images/v1/m/q/breaking-down-chinas-electric-vehicle-market.jpg,Breaking Down China’s Electric Vehicle Market,"Freeman Shen, founder, chairman and chief executive officer at WM Motor, discusses China’s electric vehicle market, the government’s decision to cut subsidies for electric vehicles and what it means for his business.",Bloomberg Markets and Finance,"Thu, 28 Mar 2019 01:53:22 -0400",[],Neutral,Video,"['BMWYY', 'DMLRY', 'F', 'FCAU', 'GM', 'HMC', 'NOK', 'NSANY', 'TSLA', 'VWAGY']"
18,https://www.youtube.com/watch?v=V-6n6OrE6Po,https://cdn.snapi.dev/images/v1/m/q/elon-musks-sends-another-letter-to-employees-about-store-closings.jpg,Elon Musks sends another letter to employees about store closings,"Myles Udland, Dan Roberts and Jen Roberts of Yahoo Finance discuss Elon Musk's second letter to Tesla employees about store closings.",Yahoo Finance,"Wed, 27 Mar 2019 17:24:56 -0400",[],Positive,Video,['TSLA']
19,https://www.youtube.com/watch?v=nzkVA2HYeYE,https://cdn.snapi.dev/images/v1/m/q/teslas-high-traffic-stores-will-remain-open-says-elon-musk.jpg,"Tesla's high-traffic stores will remain open, says Elon Musk",CNBC's Sue Herera discusses Tesla's changes to its retail strategy.,CNBC Television,"Wed, 27 Mar 2019 16:51:00 -0400",[],Positive,Video,['TSLA']
20,https://www.youtube.com/watch?v=DQ2LjOYVQPs&t=103s,https://cdn.snapi.dev/images/v1/j/t/jt62.jpg,Jim Cramer's Thoughts on Tesla,Katherine Ross & Jim Cramer on the floor of the NYSE.,The Street,"Wed, 27 Mar 2019 11:32:32 -0400",['cramer'],Negative,Video,['TSLA']
